codigo_ot,equipo,clavero,actuacion,fecha_creacion,descripcion_ot,descripcion_averia,descripcion_reparacion,comentarios
9297591,7097-CO_957-M1,FRE0103,T71,2/3/2024 7:04,UT957 M1 OT_US3225A RETARDO O NO APLICACIÓN FRENO ESTACIONAMIENTO,COMENTARIOS,SE CAMBIA EPAC M1,"<html><font face=""helvetica, arial, verdana, sans-serif""><span style=""font-size: 13px,"">06/02/2024</span></font><span style=""font-family: helvetica, arial, verdana, sans-serif, font-size: 13px, white-space: pre,"">	</span><font face=""helvetica, arial, verdana, sans-serif""><span style=""font-size: 13px,"">ANGEL</span></font><div style=""font-family: helvetica, arial, verdana, sans-serif, font-size: 13px,""><br></div><div style=""""><font face=""helvetica, arial, verdana, sans-serif""><span style=""font-size: 13px,"">RELACIONADO CON OT9220546. CORREDERA EPAC LIMPIADA Y EV PB SUSTITUIDA POR UNA VIEJA. VERIFICAR FUGAS EN EV COLOCADA.</span></font><br></div></html>#					<html>07/02/2024 EDER, GABI<div>SE CAMBIA EPAC M1</div><div>IN: 004</div><div>OUT: 017</div><div><br></div><div>SE GENERA REPI PARA INTENTAR REPARAR</div></html>"
2964096,7066-UT_913,FRE01,"""""",10/15/2013 12:48,UT 913 FALLO DE COMUNICACIONES EPAC,FALLO COMUNICACIONES EPAC,BAJAR REGISTROS,"14.10.2013 TITO#FALLO DE COMUNICACIONES EPAC M1##FALLO EPAC##BAJAR REGISTROS EN AMARA DE COSMOS, TRACCION Y EPACS DE TODA LA UNIDAD 913"
9292848,7066-CO_902-R2,FRE0101,T70,2/1/2024 6:11,R2-OT_US3225A_EQ1 Retardo en la aplicación Freno Estacionamiento_EQ1,VALVULA F. ESTACIONAMIENTO SUCIA,SE DESMONTA Y LIMPIA,"<html><body>Freno estacionamiento cuesta aplicar<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=902&startDT=2024-01-31T04:10:00.000Z&endDT=2024-01-31T06:10:00.000Z&templateId=525"" target=""_blank"">Link E&D</a></body></html>"
6996606,7066-CO_919-R2,FRE0101,T79,3/5/2020 12:54,919 ANTIRETORMO R2 NOK,VER COMENTARIOS,INEXISTENTE,06 03 2020  LAURE###SE REALIZAN VARIAS PRUEBAS Y LOS ANTIRETORNOS TRABAJAN BIEN#EN ESTA UT HAY UNA FUGA( HISTORICA) EN DEPOSITO DEL COMPRESOR R2#ESTA UT NO LLEVA TORRES DE SECADO#ESTA FUGA HACE Q LA TDP BAJE FACILMENTE EN UNA NOCHE Y LUEGO PEQUEÑAS FUGAS EN VALVULAS DE NIVELACION Y EPAC EN APAGADO HAGA Q SE VACIEN CIRCUITOS DE SUSPENSION O FRENO
8174732,7066-CO_921-R2,FRE09,T71,4/1/2022 13:56,COFEMA: UT 921 R2 EPAC NO LEE TB2/TB3,EN EL TREN NO LEE TB3,SE COLOCA EPAC Nº 36,"12/04/2022 IVAN/ARITZ###AVERIADO: 35#COLOCADO: 36#					EPAC DE R-2 NO LEE TB3 #					VA CON REP. EXT . 529522##"
7667420,7066-CO_903-M2,FRE09,T70,5/28/2021 8:19,ROSMIMAN UT 903 M2 FALLO EPAC,VER COMENTRAIOS,SE REPARA (JUNTA),"28 05 2021 LAURE , DARIO , TITO ###SE ENCUENTRA JUNTA POSIBLEMENTE MOVIDA #SE COLOCA Y MONTA #SE REALIZAN PRUEBAS Y AHORA NO FUGA"
9755583,7066-CO_918-R1,FRE0708,T16,10/11/2024 11:13,UT 918 R1 BOG 3 NO FUNCIONA SIRGA DESBLOQUEO F. ESTACIONAMIENTO,SIRGA DCHA NO DEJA ACTIVAR,REGULAR SIRGA,null
9857346,7066-CO_918-R1,FRE09,null,12/3/2024 7:29,R1_EQ1-OT_US3219_EQ1 | Fallo Lectura TB3_EQ1,null,null,"<html><body>Fallo Lectura TB3<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=918&startDT=2024-12-01T22:59:20.000Z&endDT=2024-12-01T23:01:20.000Z&templateId=267"" target=""_blank"">Link E&D</a></body></html>"
3072545,7066-UT_907,FRE0604,"""""",1/3/2014 8:41,907 CASQUILLOS FUERA DE SU SITIO,CASQUILLOS FUERA DE SU SITIO,CASQUILLOS FUERA DE SU SITIO,02.01.2014 MIKEL - JAVI R.#UT 907 CASQUILLOS DE CILINDROS FUERA DE SU SITIO#PREPARAR CASQUILLOS DE NAILON Y MONTAR EN CILINDROS DE FRENO#SEPARADORES
2320577,7066-CO_914-R2,FRE0103,"""""",5/14/2012 12:22,UT 914 R2 FALLO ELECTROVALVULA DE WSP,FALLO ELECTROVALVULA,EXTRAER REGISTROS,11-5-12 AITZ#FALLO DE ELECTROVALVULA#SE MIRAN VARIAB LES PARA COMPARAR CON OTRA UNIDAD Y SE APRECIAN DATOS DISTINTOS#EPAC_WSP_S15W#WSP_EPAC3_OK_....0#EPAC_2_3_WIRE LUP#EM.....0#SE EXTRAEN REGISTROS DEL EPAC
7377837,7066-CO_919-M1,FRE1107,T70,11/26/2020 10:34,ROSMIMAN UT 919 M1 CALDERIN FIJACIONES ROTAS (GOLPE EN VIA),GOLPE EN VIA (COMENTARIOS),SR REPARA,"26 11 2020 ANDIONI###GOLPE EN VIA SE REPARA CALDERIN #PERO HABRIA QUE MIRAR MAS DETENIDAMENTE POSIBLES DAÑOS #SE ENTREGA UT POR ENGANCHON EN VIA DE OTRA UT EN VIA#PENDIENTE SEGUIR VALORANDO POSIBLES DAÑOS#					02.12.20	ISMA#SE REVISA B/B EN BUSCA DE MAS GOLPES. TODO OK"
9908114,7066-CO_925-M2,FRE0101,T70,12/29/2024 6:38,M2-OT_EPAC M2 EN FUGA AL FRENAR-LIPIAR VALVULA RELE,FUGA AL FRENAR,LIMPIEZA VALVULA R Y PRUEBA EN TREN,"<html><body>DISCREPANCIA RELÉ 30K01|30K01 ERRELEA DESADOSTASUNA<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=925&startDT=2024-12-28T05:04:49.000Z&endDT=2024-12-28T07:04:49.000Z&templateId=193"" target=""_blank"">Link E&D</a></body></html>"
8773656,7066-CO_924-M2,FRE09,T70,4/6/2023 7:38,M2-Fuga en TA POR FALLO DE EPAC-VER LINK,COMENTARIOS,COMENTARIOS,"Fuga de EPAC durante la  frenada#					<html>924M2-EPAC <strong>NS55 </strong>EPAC HISTORICAMENTE GENERANDO MISMA #INCIDENCIA, CREA FUGA&nbsp, EN TA AL APLICAR PEQUEÑA FRENADA, SE QUEDA EN #FUGA- SE INTENTO REPARAR EN ARASO, PERO PARECE QUE AL IGUAL QUE OTROS #EPACS (EJMEPLO <strong> NS56)</strong>LO DIAS DE FRIO, SE DA EL MISMO FALLO-<a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=924&amp,startDT=2023-04-05T17:59:41.000Z&amp,endDT=2023-04-05T18:13:10.000Z&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"">UT 924 - 5 abr. 2023 19:59:41</a></html>#					<html>11/05/2023&nbsp, &nbsp, &nbsp, &nbsp,EDER/IÑAKI M<div><br></div><div>SE LIMPIAN COMPONENTES INTERNOS DEL EPAC</div><div><br></div><div>SE DEJA EN PRUEBAS PARA VERIFICAR EN REMOTO SI OK</div></html>#					<html>19/06/2023<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>NO HA VUELTO A FALLAR. COMPLETAR OT.</div></html>#					<html>19-6-23<div>AITZ</div><div><br></div><div>VERIFICADO EN REMOTO Y OK</div></html>"
9005062,7066-CO_905-M1,FRE0101,T79,8/24/2023 7:54,ROSMIMAN UT 905 M1 AL 3036 ERROR PRESION OBJETIVO,INEXISTENTE,COMPROBACIONES,""""""
6616553,7097-CO_956-M2,FRE0704,T70,7/19/2019 19:35,UT 956 M2 EJE 10 TIMONERIA DE FRENO MEDIO SUELTA,TIMONERIA SIN ATAR COMPLETAMENTE,SE CAMBIA SOPORTE Y TORNILLOS Y SE REAPRIETA,18_7_19 JM#####-TIMONERIA CON TUERCAS DE SUJECCIÓN SIN APRETAR COMPLETAMENTE###-SE CAMBIA SOPORTE DE TIMONERIA Y RECOLOCAN TORNILLOS DE SUJECCIÓN NUEVOS QUITADOS A UN BOGIE DE PARQUE
4361534,7066-CO_910-R1,FRE04,"""""",11/24/2015 9:12,ROSMIMAN UT 910 R1 ANTIPATINAJE EN ROJO,ANTIPATINAJE EN ROJO,SE COMPRUEBAN SENSORES Y SE SACAN REGISTROS,"24-11-15##JM##SE ANALIZAN REGISTROS Y SE VEN MUCHOS DESLIZAMIENTOS EN R1.#SE COMPRUEBAN SENSORES, CAJAS DE CONEXIONES Y TODO ES CORRECTO"
8136879,7066-CO_920-M1,FRE0101,T71,3/11/2022 17:19,UT 920 M1 EPAC FALLO COMUNICACIONES,FALLO EPAC,SUSTITUCION,"11 03 2022 ANDONI , LAURE , SARDON ###SE RESETA  LA UT Y NO VUELVE A FALLAR #PERO A LO LARGO DE LA TARDE FALLA DE NUEVO #SE COMPRUEBA CABLEADO BUS COMUNICACION Y ESTA OK #SE RESETEA UT Y EL FALLO PERMANECE ###SE SUSTITUYE EPAC M1 Y OK ###N/S RETIRADO    066   02/13#N/S COLOCADO  055   08/12"
4529448,7097-CO_952-M1,FRE0403,"""""",2/19/2016 14:18,UT 952 M1 SENSOR DE VELOCIDAD 2 NO LEE,SENSOR DE FRENO NO LEE,VER COMENTARIOS,"19/02/2016 &nbsp, &nbsp,IÑAKI G##SE ENCONTRO UN TORNILLO SUELTO EN EL ALOJAMIENTO DONDE VA COLOCADA LA RUEDA DENTADA Y EL SENSOR DE FRENO#ESTO PROVOCO QUE SE ROMPIERA EL SENSOR DE FRENO Y DAÑARA LA RUEDA DENTADA.VINIERON PERSONAL DE CAF A REPARAR Y SE CAMBIO EL SENSOR PERO PARECE QUE QUEDO RESTOS Y HA VUELTO A DAÑAR EL SENSOR NUEVO.#SE SUELTA LA RUEDA DENTADA Y SE COGE UNA DE OTRA UT PARA COLOCARLA EN LA UNIDAD##FALTA CAMBIAR RUEDA DENTADA Y SENSOR DE VELOCIDAD EN UT 953 M1 EJE 2#					24/02/2016 &nbsp, &nbsp,XABI/IÑAKI G##SE CAMBIA CAZOLETA,RUEDA FONICA Y SENSOR DE VELOCIDAD QUE ESTABAN PENDIENTES#					25.02.16 OMAR#TODO EL MATERIAL ES SUMINISTRADO POR CAF BEASAIN BOGIES. SIN SALIDA DE MATERIAL"
8700881,7066-CO_915-M2,FRE0104,T70,2/27/2023 6:34,M2-Retardo en la aplicación Freno Estacionamiento_EQ1,RETARDO EN APLICACION DE FRENO ESTAC.,SE LIMPIA Y SE CAMBIAN JUNTAS,Freno estacionamiento cuesta aplicar
8427849,7066-CO_921-R2,FRE0101,T79,9/12/2022 8:06,AVISO UT921 R2 FALLO PRESION OBJETIVO,HAY OT8391323,OK,""""""
9233618,7066-CO_927-M1,FRE0104,T70,12/30/2023 6:11,M1-OT_US3225A_EQ1 Retardo en la aplicación Freno Estacionamiento_EQ1,JUNTAS DE VALVULA GASTADAS,SE CAMBIAN,"<html><body>Freno estacionamiento cuesta aplicar<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=927&startDT=2023-12-28T09:14:00.000Z&endDT=2023-12-28T11:14:00.000Z&templateId=525"" target=""_blank"">Link E&D</a></body></html>"
8642318,7066-CO_911-M1,FRE10,T70,1/24/2023 13:38,UT911 M1 LLAVE ANULACION FRENO ESTACIONAMIENTO NO SEÑALIZA EN PANTALLA,CONTACTOS SULFATADOS,CAMBIO LLAVE Y REPARAR PIPA CONTACTOS,""""""
7265192,7066-CO_910-M1,FRE1103,T16,9/16/2020 12:59,UT 910 M1 VALVULA NIVELACION EN FUGA (NIVELACION ),MAL NIVELADO,SE NIVELA Y REGULA,""""""
6753083,7066-CO_907-R1,FRE09,T71,10/15/2019 18:59,ROSMIMAN UT 907 CAE TERMICO 86F01 EN EL COCHE R1,CAE TERMICO 86F01,SE SUSTITUYE TARJETA,"15-10-19###AITZ###SE REVISAN CONECTORES DE EPAC R1 EN BUSCA DE AGUA . OK#SE REVISAN PRESOSTATOS DE BALONAS. OK#SE REVISAN VALVULAS ANTIBLOQUEO. OK#SE REVISA ARMARIO ZONA IOS DE R1. OK###SE INTERCAMBIAN EPAC DE R1 POR R2 PARA VER LA EVOLUCION###EPAC R1---008  09/10------PASA A R2#EPAC R2---021  03/11------PASA A R1#					16/10/2019    JUANMARI/IVAN###EN REGISTROS SE OBSERVA QUE CAE EL TERMICO 86F01 Y EN OTRO MOMENTO EL 86F02#SE CAMBIA LA TARJETA DE FILTRO PORQUE ES LO UNICO COMUN A LOS DOS TERMICOS ###QUITADA                031147351#COLOCADA           03141291#					25/10###NO SE DAN MÁS FALLOS VISTO DESDE REMOTO SE COMPLETA#					OT VA CON NCR 385890"
7169153,7066-CO_926-M1,FRE0101,T70,7/10/2020 9:42,CBM: UT926 M1 ANTIRETORNO FRENO MAL,FALLOS DESDE INDICADORES REMOTO,"SE REPARAN ANTIR. FRENO M1, ANTIR. SUSP. M1,R1,R2,M2",""""""
8095208,7066-CO_910-R1,FRE010403,T71,2/16/2022 11:17,UT 910 R1 ANTIRETORNO SUSPENSION FALLA,VASTAGO CENTRAL FUERA DE SITIO,SE REPARA,""""""
6511685,7066-CO_902-M1,FRE0103,T70,5/14/2019 11:03,UT 902 M1 EPAC VALVULA ESTACIONAMIENTO EN FUGA,COMENTARIOS,SE REPARA,"14.05.2019	LAURE#SE REPARA VALVULA Y DEJA DE FUGAR#					28.05.2019	ALAIN#SE DETECTA QUE FUGA AL APLICAR ESTACIONAMIENTO#					28.05.2019	LANDER#TRAS MOVER UT DE VIA SE PRUEBA FRENO ESTACIONAMIENTO Y APLICA CORRECTAMENTE Y SIN FUGAS"
7636299,7066-UT_909,FRE09,T79,5/10/2021 7:37,ROSMIMAN UT 909 ENTRA POCO FRENO NEUMATICO,DESCONOCIDO,SE PRUEBA A FRENAR Y CONSIGA Y ESFUERZO FRENO Y OK,""""""
9427929,7066-CO_908-M1,FRE0708,T62,4/18/2024 17:04,UT908 M1 EJE2 IZDA SIRGA FRENO ESTACIONAMIENTO ROTA,CABLE ROTO,CAMBIO SIRGA,""""""
8634803,7066-CO_925-M1,FRE0101,T70,1/19/2023 6:41,UT 925 M1-PRESIÓN TDP FUERA DE RANGO-VER LINK-JA,COMENTARIOS,CAMBIO JUNTAS/PRUEBAS,"PRESIÓN TDP FUERA DE RANGO|TDP PRESIOA TARTETIK KANPO#					<html>925-M1, <strong>NS55</strong> FUGA EN EPAC EN FRENADA QUE HACE CAR LA TA Y CON LA TDP, POR DEBAJO DE 6.5 TDP, CORTANDO TRACCION<a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=925&amp,startDT=2023-01-18T15:43:14.000Z&amp,endDT=2023-01-18T15:58:52.000Z&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"">UT 925 - 18 ene. 2023 16:43:14</a><br></html>#					<html>26/01/2023 OMAR<div><br></div><ul style=""margin-top:0cm"" type=""disc""># <li class=""MsoListParagraph"" style=""margin-left:0cm,mso-list:l0 level1 lfo1"">En M1 hay una epac nuevo.<o:p></o:p></li># <li class=""MsoListParagraph"" style=""margin-left:0cm,mso-list:l0 level1 lfo1"">En M2 esta el epac que a primera hora de la mañana estaba en M1, ya#     que el que se limpio de M2 daba fallo de sensor de velocidad A1 de M2 y#     por eso se puso el que teníamos fuera de tren que era el original de M1<o:p></o:p></li>#</ul><div></div></html>#					<html>24/02/23 ARITZ<span style=""white-space:pre"">	</span><div><p><strong>925-M2</strong> FALLO DE 30K01 SIEMPRE ACTIVO, DEBIDO A FUGA EN TA EN M2 ATRAVES DEL EPAC EN LA FRENADA, ASEGURAR QUE ES EL NS55 -<a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=925&amp,startDT=2023-02-23T11:11:53.000Z&amp,endDT=2023-02-23T13:11:53.000Z&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"">UT 925 - 23 feb. 2023 12:11:53</a></p></div></html>#					<html>27.02.2023<span style=""white-space:pre"">	</span>ALAIN<div>EL EPAC ES EL NS: 30</div><div>EN REMOTO SE VE QUE EL EPAC QUEDA EN FUGA AL HACER FRENADA, BAJANDO MUCHO TDP</div><div>SE ABRE EPAC Y CAMBIA TORICA DE VALVULA RELE POR TENER MUCHA OLGURA</div><div>SE COLOCAN BIEN JUNTAS INTERNAS DE VALVULA RELE PARA QUE ENCAJE BIEN EN ALOJAMIENTO</div><div>SE HACEN PRUEBAS. OK</div></html>#					<html>925-M2 EPAC SIGUE PERDIENDO AIRE PROVOCANDO ALARMA DISCREPANCIA 30K01-<a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=925&amp,startDT=2023-02-28T12:44:00.000Z&amp,endDT=2023-02-28T12:49:26.000Z&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"" style=""box-sizing: border-box, color: rgb(39, 25, 104), text-decoration-line: none, background-color: transparent,"">UT 925 - 28 feb. 2023 13:44:00</a></html>#					<html>15 03 2023 ANDONI&nbsp,<div><br></div><div>COMPROBACIONES EN REMOTO OK</div></html>"
9093920,7066-CO_915-M1,FRE0106,T70,10/11/2023 19:25,ROSMIMAN UT 915 BOCINA AGUDA NO SUENA,NO LLEGA AIRE A LA BOCINA,"LLAVE EN PANEL NEUMATICO CERRADO, SE ABRE Y OK",""""""
6856566,7066-CO_902-M2,FRE0703,T62,12/16/2019 9:36,ROSMIMAN UT 902 M2 ANULADO EPAC POR FUERTE OLOR A QUEMADO,COMENTARIOS,CAMBIO ZAPATAS EJE15,"16.12.2019	TITO / ANDONI#SE REVISAN REGISTROS COSMOS Y EPAC. EPAC OK#SE COMPRUEBAN FUGAS EN TUBERIA DE SERVICIO Y ESTACIONAMIENTO DE BOG1 Y EJE2 DE M2, YA QUE SE VE QUE SE HA QUEDADO FRENADO#TODOS LOS DEMAS FRENOS OK#SE CAMBIAN ZAPATAS Y SE PRUEBA EL FRENO, OK. SE TRACCIONA, OK#EL VIERNES SE HIZO UN CAMBIO DE ZAPATAS EN EJE15 Y HA HABIDO ALGUNO PROBLEMA CON ESTAS ZAPATAS"
7477791,7066-CO_905-R1,FRE09,T70,1/28/2021 8:32,COFEMA UT 905 R1 VALOR DE SUSPENSION FUERA  RANGO. PEND COLOCAR EPAC OVERHAo,COMENTARIOS. PENDIENTE INSTALAR N:25,EPAC R1 AVERIADA,"28.01.21 ISMA / SARASOLA#R1 ALARMAS BALONAS FUERA DE RANGO#SE REVISA ESTADO DE LA SUSPENSION, OK#SE MIDE PRESION DE SUSPENSION EN EPAC Y OK#LA LECTURA SUSPENSION EN EL EPAC ES INCORRECTA, NO SUBE DE 0.8bar Y DA FALLO SUSPENSION Y APLICA TARA DE 100%#FALLOS WSP EN M1 Y R2, POSIBLEMENTE POR FRENADO INCORRECTO DE R1#SE CAMBIA EPAC#N.S. MONTADO	027	SIN OVERHAUL#N.S. RETIRADO	025#					29/01/2021 OMAR#NO COMPLETAR HASTA COLOCAR UN EPAC CON OVERHAUL Y PODER SER EL MISMO CUANDO VENGA REPARADO. Nº:25#					08/06/2021 GABI/IÑAKI G###SE CAMBIA EPAC.###DESMONTA:38#SE INSTALA:37"
5736465,7066-CO_910-R2,FRE0707,T70,1/23/2018 18:05,UT 910 R2 BOG 6 FRENO ESTACIONAMIENTO NO ACTUA,TRINQUETE EN CILINDRO EN MAL ESTADO,"SE DESMONTA , SE LIMA Y AJUSTA",""""""
2836502,7066-CO_916-M2,FRE0113,"""""",7/8/2013 20:24,UT 916 M2 CAMBIO EPAC COMPROBAR FUNCIONAMIENTO,"""""","""""",04.07.2013 JAVI - JOSERRA#CAMBIAR EPAC/M PARA COMPROBAR FUNCIONAMIENTO##Nº SERIE MONTADO: 010#Nº SERIE QUITADO: 047#EL EPAC QUITADO ESTA OK
3309984,7066-CO_917-R1,FRE01,"""""",6/4/2014 13:50,UT 917 R1 FALLO EPAC,FALLO EPAC,CAMBIAR,04.06.2014 ANDONI#FALLO EPAC R1##FALLO WSP##SE EXTRAEN REGISTROS DE TODOS LOS EPAC#SE CAMBIA EPAC#COLOCADO 029#RETIRADO 015
2110840,7066-CO_908-R2,FRE02,"""""",12/20/2011 12:55,UT 908 R2 VALVULVA FRENO ESTACIONAMIENTO TIENE FUGA,FUGA EN VALVULA,CAMBIAR JUNTAS,19-12-11 TITO#VALVULA FRENO DE ESTACIONAMIENTO TIENE FUGA#CAMBIAR JUNTAS DE LA VALVULA
8677996,7066-CO_912-M2,FRE0103,T70,2/13/2023 11:53,M2-Retardo en la aplicación Freno Estacionamiento_EQ1,SUCIEADAD,SE LIMPIA,""""""
7556649,7066-CO_922-M2,FRE0101,T71,3/18/2021 10:30,CBM COFEMA: UT922 M2 FALLO EPAC. NS:60,FALLO EPAC. FUGA EN TA POR DEBAJO DE TDP T PRESION CILINDRO RESIDUAL,SUSTITUIR,"23/03/2021 IÑAKI M/IÑAKI G###SE DESINSTALAD EPAC Nº:52 POR FALLOS DE TA QUE NO SIGUE A TPIL###SE INSTALA EL EPAC M Nº:60 QUE VIENE DE UNA INCIDENCIA PERO QUE EN COFEMA HAN VERIFICADO PERO NO HAN VISTO NADA. SE DEJA EN EMITIDO POR SI SIGUE DANDO EL PROBLEMA. SE ADJUNTA INFORME DE AVERIA DE EPAC M:60#					EPAC M --> N/S 52 --> 466371 --> RECIBIDO 19/05/2021#					21-4-21#AITZ###SE CONFIRMA QUE ES EL EPAC Nº 60#ESTA DANDO FALLOS ESPORADICOS#					23/04/2021 IBAI, IÑAKI G###SE DESCARGAN REG HMI + EPAC###MONTAR EPAC Nº 68#QUITAR EPAC Nº 60#PASAR PROTOCOLO OK"
9652721,7066-CO_922-M2,FRE1103,T71,8/21/2024 8:14,UT 922 M2 GARRAS DE LEVANTE TOCANDO EN BOG 8,COMENTARIOS,COMENTARIOS,"<html>20 08 2024&nbsp, LAURE<div><br></div><div>PARTIENDO DE TDP VACIA, LA SUSPENSION NO PARA DE SUBIR HASTA HACER TOPE EN LAS GARRAS DE LEVANTE</div><div>SI SE AISLA CON LAS LLAVES DE PANEL NO SUCEDE LO MISMO, SE QUEDA A LA MEDIDA CORRECTA</div><div><br></div><div>SE CAMBIAN LAS DOS VALVULAS DE NIVELACION Y NO SE REPRODUCE</div><div><br></div><div>SE NIVELA. OK</div><div><br></div><div>VOLVER A COMPROBAR EN SIGUIENTE ENTRADA EN TALLER Y CONFIRMAR Q NO SE REPRODUCE EL FALLO PARTIENDO DE TDP VACIA</div></html>#					<html>27-9-24<div>IMANOL O</div><div><br></div><div>SE VACIA Y SE LLENA EL TREN VARIAS VECES PARA PROBAR EL FUNCINOAMIENTO</div><div>UNA O AMBAS (PARECE LA DEL LADO IZQUIERDO) NO FUNCIONA DEL TODO BIEN, TARDA MUCHO TIMPO EN ESTABILIZAR PRESIONES Y ALTURAS, Y EL BOGIE ESTA DESNIVELADO</div><div>NECESARIO NIVELAR M2</div></html>#					<html>23/10/2024&nbsp, &nbsp, &nbsp, &nbsp, &nbsp,IÑAKI M<div><br></div><div>SE SUELTA Y REPARA VALVULA NIVELACION BOGIE 2/M2</div><div>OK</div></html>"
5435135,7097-CO_955-M2,FRE010304,"""""",7/21/2017 8:12,UT 955 M2 NO APLICA FRENO ESTACIONAMIENTO EN EL TIEMPO ESTABLECIDO,NO APLICA FRENO ESTACIONAMIENTO,CAMBIAR JUNTAS EN VALVULA FRENO ESTACIONAMIENTO,""""""
7914470,7066-CO_924-M2,FRE010113,T71,11/2/2021 10:05,CBM: UT924 M2 ANTIRETORNO FRENO MAL TDP/TA,ANTIRETORNO NO FUNCIONA,"SE DESMONTA Y LIMPIA, TAMBIEN EPAC","08 11 2021  ALAIN###SE BAJA TDP A 0 BAR. Y SE OBSERVA Q EN M2 TA=0 Y EN R2 TA= 9,56.#ANTIRRETORNO M2 MAL.#SE DESMONTA E INTERNAMENTE SE OBSERVA CABEZA ANTIRRETORNO GIRADA.#SE MONTA CORRECTAMENTE, SE INSTALA EN UT.#SEÑAL ""TA "" CAE, SE ESCUCHA PEQUEÑA FUGA EN EPAC.#SE DESMONTA PARTE TRASERA, SE LIMPIA Y ENGRASA PLATILLOS DE GOMA#SE MONTA Y SE PRUEBA ESTANQUEIDAD, 0,1 BAR EN 10 MIN.#OK"
8690027,7066-CO_908-R1,FRE0103,T70,2/21/2023 6:37,R1-Retardo en la aplicación Freno Estacionamiento_EQ1,SUCIEDAD,LIMPIEZA,Freno estacionamiento cuesta aplicar
7471256,7066-CO_915-R1,FRE0101,T70,1/26/2021 13:55,COFEMA UT915 TB R1 EPAC FALLA. SIN OVERHAUL.PLACA,EL TB2 NO ACTUA,SE CAMBIA EPAC,"27-4-21###SAUL###SE CAMBIA POR OVERHAUL EN OT 6751877###SE SUSTITUYE EPAC#SE PASA PROTOCOLO#TBS OK###RETIRADO 32#INSTALADO  11#					EPAC R - N/S 32 - NCR 471480 --> RECIBIDO 19/05/2021"
9894336,7097-CO_957-M1,FRE04,T70,12/20/2024 7:52,UT957 M1 OT_US3203 FUGA ANTIRRETORNO TA (FRENO). REMOTO,"EN FALLO DESDE NOVIEMBRE, NO MANTIENE PRESIÓN",COMENTARIOS,"<html><font face=""helvetica, arial, verdana, sans-serif"">23/12/2024</font><span style=""white-space: pre,"">	</span><font face=""helvetica, arial, verdana, sans-serif"">ANGEL</font><div><br></div><div><font face=""helvetica, arial, verdana, sans-serif"">EN FALLO DESDE NOVIEMBRE, NO MANTIENE PRESIÓN.</font></div></html>#					<html>31/12/2024 JON/JAVI<div><br></div><div>SE SUSTITUYE ANTIRETORNO POR UNO NUEVO PERO SIGUE FUGANDO</div><div><br></div><div>SE COMPRUEBA QUE ES EL EPAC DE M1 EL QUE FUGA POR SU PARTE TRASERA(REJILLA EXPULSION AIRE DE CILINDROS) POR LO QUE TIENE UN FUGA INTERNA</div><div><br></div><div>SE APROVECHA PARA CAMBIAR 2 TUBOS ARENEROS QUE FALTAN</div><div><br></div><div>SOLTAR EPAC Y LIMPIAR Y VER SI SE NORMALIZA LA FUGA</div></html>#					<html>10/01/2024<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>SIGUE FUGANDO.</div></html>#					<html>23-1-25<div>GABI IÑAKI M</div><div><br></div><div>LIMPIEZA INTERIOR DE EPAC. OK</div></html>#					<html>31/01/2025<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>PARECE QUE SIGUE FUGANDO, ES AJENO AL EPAC. INTERCAMBIAR ANTIRRETORNOS ENTRE COCHES M PARA DESCARTAR TAMBIÉN VALVULERÍA (AUNQUE ESTÉ CAMBIADA POR UNA NUEVA EL 31/12/2024).</div></html>#					<html>4-2-25<div>IÑAKI M</div><div><br></div><div>SE INTERCAMBIAN LOS ANTIRRETORNO DE FRENO ENTRE M1-M2</div><div>VER EVOLUCION</div></html>#					<html>14/03/2025<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>SIGUE FUGANDO EN M1, ES AJENO A EPAC Y VÁLVULA ANTIRRETORNO. REVISAR CIRCUITO A VER SI SE OBSERVA/ESCUCHA ALGUNA FUGA.</div></html>"
6762911,7066-CO_926-R1,FRE09,T70,10/22/2019 13:12,UT 926 R1 FALLO TRANS. PRESIÓN PILOTAJE (AL3045),COMENTARIOS,VER COMENTARIOS,"22_10_19 JM###EN REGISTROS SE APRECIA QUE EN R1 SE ACTIVO LA AL3045 (FALLO TRANSD. PRESIÓN PILOTAJE) EL DÍA 21.A LAS 6,30 Y A LAS 7,02###					25/10/2019   JUANMARI/OSCAR M###SE HA CAMBIADO EPAC R1 POR OVERHAUL"
